Date	Date	Number	Name	Industry	Revenue for the month	Last month's revenue	Last year's monthly revenue	Compared with last month(%)	Change in the same month last year(%)	Cumulative revenue for the month	Cumulative revenue last year	Compared with the increase and decrease in the previous period(%)	備註
1120717	11206	2543	皇昌	建材營造	949804	871146	714637	9.029255716	32.90719624	4792414	3986681	20.21062132	-
1120717	11206	2545	皇翔	建材營造	236520	203886	667396	16.00600335	-64.56077052	1178312	4015324	-70.65462214	因去年同期成屋銷售情形較本月佳所致
1120717	11206	2546	根基	建材營造	1213627	1584962	1098492	-23.42863741	10.48118694	7221852	5140858	40.47950751	-
1120717	11206	2547	日勝生	建材營造	791603	549282	476990	44.11595501	65.95798654	3075062	2714096	13.29967695	本月較去年同月增加，主係本月建案交屋增加及去年底始認列再生水廠營收所致。
1120717	11206	2548	華固	建材營造	12979	648755	3157413	-97.99939885	-99.58893563	6319172	12715162	-50.30207244	本公司截至6月底累計營收較去年同期減少，係因本期認列交屋金額較低所致。
1120717	11206	2597	潤弘	建材營造	1989168	1879725	2520208	5.822287835	-21.07127666	10415446	11332420	-8.091599147	-
1120717	11206	2601	益航	貿易百貨	434440	477708	548726	-9.057415827	-20.82751683	2859594	3326743	-14.0422329	-
1120717	11206	2603	長榮	航運業	22130811	22916693	60334917	-3.429299332	-63.32006059	134210881	345823872	-61.19097267	運價受市場供需影響，以致收入減少。
1120717	11206	2605	新興	航運業	366120	327373	374034	11.83573477	-2.115850431	2067634	1864684	10.88388167	-
1120717	11206	2606	裕民	航運業	1263718	1208943	1388509	4.530817417	-8.987410236	6505077	6806296	-4.425593597	-
1120717	11206	2607	榮運	航運業	1283389	1400042	1577311	-8.33210718	-18.63437204	7303746	8896789	-17.90581973	-
1120717	11206	2608	嘉里大榮	航運業	996571	1041656	1069562	-4.328204321	-6.824382317	5822109	6383402	-8.79300724	-
1120717	11206	2609	陽明	航運業	12424596	11578380	38710538	7.308587212	-67.90384055	71999812	216151750	-66.69015541	受市場供需影響，運價持續下跌所致
1120717	11206	2610	華航	航運業	17541813	14471437	12342056	21.21680107	42.13039545	89882965	74082930	21.32749744	-
1120717	11206	2611	志信	航運業	53253	55343	64864	-3.776448693	-17.90053034	289427	411642	-29.68963322	-
1120717	11206	2612	中航	航運業	317692	351925	406343	-9.727356681	-21.81679025	1913079	2225846	-14.05160105	-
1120717	11206	2613	中櫃	航運業	257901	275345	287680	-6.335324774	-10.35143215	1496049	1614461	-7.334460232	-
1120717	11206	2614	東森	其他	474872	489561	478148	-3.000443254	-0.685143512	2827341	2878797	-1.787413284	-
1120717	11206	2615	萬海	航運業	8166677	8172757	25301725	-0.0743935	-67.72284498	50028074	155628586	-67.85418715	運價下跌
1120717	11206	2616	山隆	油電燃氣業	1292293	1344226	1539060	-3.863412849	-16.03361792	8055098	9549233	-15.64664932	-
1120717	11206	2617	台航	航運業	322669	352833	348072	-8.549086962	-7.298202671	1965708	1820344	7.985523615	-
1120717	11206	2618	長榮航	航運業	17636392	15761791	11065937	11.89332481	59.37549617	93035038	63421829	46.69245505	客運持續暢旺，故營業收入增加
1120717	11206	2630	亞航	航運業	469435	360525	476527	30.20872339	-1.488268241	2390372	1886872	26.68437499	-
1120717	11206	2633	台灣高鐵	航運業	4019151	3995200	2126536	0.599494393	88.99990407	24457346	15655953	56.21754869	疫情影響減退，運量回升
1120717	11206	2634	漢翔	航運業	2913854	3516249	2906652	-17.13175034	0.24777648	19481101	13127773	48.39608363	-
1120717	11206	2636	台驊投控	航運業	1078437	1236632	2363319	-12.79240712	-54.36769222	6782670	18148555	-62.62694192	運價下跌所致
1120717	11206	2637	慧洋-KY	航運業	1523828	1647911	2577717	-7.529714894	-40.88458896	8311054	13333445	-37.66761703	-
1120717	11206	2642	宅配通	航運業	364014	356755	395284	2.034729716	-7.910767954	2045987	2242891	-8.779026712	-
1120717	11206	2645	長榮航太	航運業	1474346	1220458	1021014	20.80268227	44.40017473	7101969	5816761	22.09490815	-
1120717	11206	2701	萬企	觀光餐旅	24358	24456	19859	-0.40071966	22.65471575	148130	113825	30.13837031	-
1120717	11206	2702	華園	觀光餐旅	124972	120427	141989	3.774070599	-11.98473121	695675	598838	16.17081748	-
1120717	11206	2704	國賓	觀光餐旅	91205	92627	85186	-1.535189524	7.065715024	661225	690153	-4.191534341	營收減少係因高雄國賓營運至112年1月31日
1120717	11206	2705	六福	觀光餐旅	157573	137636	70806	14.48530908	122.541875	942274	514997	82.96689107	營收較去年6月及同期累積成長主要係疫情解封，六福村及萬怡酒店營收成長所致。
1120717	11206	2706	第一店	觀光餐旅	34436	35131	23391	-1.978309755	47.21901586	202878	141756	43.11775163	-
1120717	11206	2707	晶華	觀光餐旅	529751	536134	335861	-1.190560569	57.72923918	3341382	2463359	35.6433228	本月營收較去年同期成長57.73%，主要係因去年同期疫情嚴峻，飯店客房及餐飲受到很大的影響，比較的基期營收較低所致。
1120717	11206	2712	遠雄來	觀光餐旅	55817	37708	26976	48.02429193	106.9135528	302656	164928	83.50795499	本月營收較去年同期增加106.91%，主係去年同期受疫情影響，團體旅遊人數減少所致
1120717	11206	2722	夏都	觀光餐旅	75217	55600	61940	35.2823741	21.43525993	384477	332926	15.48422172	-
1120717	11206	2723	美食-KY	觀光餐旅	1608947	1750135	1555213	-8.067263383	3.455089431	10263561	9233447	11.15633197	-
1120717	11206	2727	王品	觀光餐旅	1727793	1855946	1237616	-6.904996158	39.60655001	10949236	8180232	33.8499446	-
1120717	11206	2731	雄獅	觀光餐旅	2197873	1761743	119182	24.75559716	1744.131664	8796810	969418	807.4320881	受惠政府解除國外組團禁令，觀光需求活絡帶動本公司營收增長，故本月較去年同期成長幅度較高。
1120717	11206	2739	寒舍	觀光餐旅	371411	376822	190473	-1.435956499	94.99404115	2302179	1336180	72.29557395	係因疫情趨緩，銷售狀況逐漸恢復正常所致。
1120717	11206	2748	雲品	觀光餐旅	150904	170740	116560	-11.61766428	29.4646534	1105535	881429	25.42530368	-
1120717	11206	2753	八方雲集	觀光餐旅	588702	610439	561265	-3.560879957	4.88842169	3497946	3252456	7.547834621	-
1120717	11206	2801	彰銀	金融保險業	3714259	3158575	3025853	17.5928702	22.75080779	19716882	15961881	23.52480262	-
1120717	11206	2809	京城銀	金融保險業	1265204	981718	106096	28.87652055	1092.508671	4972574	1714963	189.9522614	本月營收及本年累計營收增加，係因認列較多金融資產處分利益及評價損益，亦認列較少之金融資產減損損失。
1120717	11206	2812	台中銀	金融保險業	1596145	1460758	1251588	9.268270309	27.52958641	8452465	6987262	20.96963016	-
1120717	11206	2816	旺旺保	金融保險業	926399	899038	540176	3.043364129	71.49947425	4976661	3877342	28.35238676	本月營收增加 71.5%，主因本月淨投資收益較去年同期增加2.71億元。
1120717	11206	2820	華票	金融保險業	164044	154738	182393	6.01403663	-10.06014485	1188162	936591	26.86028373	-
1120717	11206	2832	台產	金融保險業	641929	553086	593308	16.06314389	8.194900456	3401223	3018322	12.68588971	-
1120717	11206	2834	臺企銀	金融保險業	2933682	2497264	2511580	17.47584557	16.80623353	15916410	12937485	23.02553394	-
1120717	11206	2836	高雄銀	金融保險業	407431	307958	395859	32.30083323	2.923263081	1946765	2067395	-5.83487916	-
1120717	11206	2838	聯邦銀	金融保險業	1667045	1611826	975695	3.425866067	70.85718385	9010017	6847652	31.57819644	係因去年同期股債市表現不佳及俄烏戰爭影響，增提FVOCI債券減損損失。
1120717	11206	2845	遠東銀	金融保險業	1219587	1017755	932458	19.83109884	30.79270058	6408905	5492471	16.68527699	-
1120717	11206	2849	安泰銀	金融保險業	498476	538533	557055	-7.438169991	-10.51583775	2970225	3136467	-5.300294886	-
1120717	11206	2850	新產	金融保險業	1722079	1687341	1596586	2.058742127	7.860083954	9753958	9249513	5.453746592	-
1120717	11206	2851	中再保	金融保險業	1983233	1876011	1924837	5.71542491	3.033815331	10967521	11624310	-5.650133212	-
1120717	11206	2852	第一保	金融保險業	676034	607042	586300	11.36527621	15.30513389	3614111	3409426	6.003503229	-
1120717	11206	2855	統一證	金融保險業	1466896	891911	600209	64.466634	144.3975349	4729942	2555685	85.07531249	今年單月營收及累計營收較去年同期增加，主因今年泛自營業務操作獲利優於去年同期所致。
1120717	11206	2867	三商壽	金融保險業	14186747	7967471	8121437	78.05834499	74.68271933	62838014	52777426	19.06229379	本月營收較去年同期增加，主要係分離帳戶保險商品之金融資產去年同期受通膨因素致市場殖利率大幅快速上揚，呈現較大的評價損失。
1120717	11206	2880	華南金	金融保險業	5790021	4728140	4357080	22.45874699	32.88764494	29221327	25826178	13.14615349	-
1120717	11206	2881	富邦金	金融保險業	32068410	15602157	34364040	105.5383111	-6.680326295	98195442	226026313	-56.55574756	本年累計營業收入淨額較去年累計減少，主係保險淨收益減少(保險賠款給付增加)及投資相關淨收益因兌換利益減少所致。
1120717	11206	2882	國泰金	金融保險業	46817602	29954995	47273361	56.29313909	-0.964092653	162298035	237796265	-31.74912356	-
1120717	11206	2883	開發金	金融保險業	11090260	3607450	14175966	207.4265756	-21.76716564	28914967	74559840	-61.2191134	因兌換損失增加及保險業務淨收益減少(保險賠款給付增加)，致本公司本年累計營業收入淨額較去年同期減少。
1120717	11206	2884	玉山金	金融保險業	5215990	4847725	3178403	7.596656163	64.10725764	31312929	25682366	21.92384845	係因透過損益按公允價值衡量之金融資產及負債損益較去年增加17.41億所致。
1120717	11206	2885	元大金	金融保險業	12139392	6875855	9848147	76.55101802	23.26574735	50132605	50292594	-0.318116421	-
1120717	11206	2886	兆豐金	金融保險業	8223300	5912017	3940333	39.09466093	108.6955595	38761300	27285568	42.05788203	本月衍生工具獲利增加
1120717	11206	2887	台新金	金融保險業	6326381	6045261	5327828	4.650254141	18.7422154	36831488	31046212	18.63440216	-
1120717	11206	2888	新光金	金融保險業	12034419	-2293882	12446925	624.6311275	-3.314119752	17184475	76779651	-77.61845127	今年營業收入相較去年減少，主係保費收入減少、保險給付增加及匯兌成本增加所致。
1120717	11206	2889	國票金	金融保險業	723449	564180	334785	28.23017477	116.0936123	3598385	3137919	14.67424749	本月透過損益、透過其他綜合損益按公允價值衡量之金融資產淨損益及其他淨收益合計較去年同期增加約4.14億元。
1120717	11206	2890	永豐金	金融保險業	5336365	4198973	4141309	27.08738542	28.85696286	26516714	24090530	10.07111093	-
1120717	11206	2891	中信金	金融保險業	17748261	9989261	16494110	77.67341348	7.603629417	62490221	100852146	-38.03778752	-
1120717	11206	2892	第一金	金融保險業	6360488	5514675	5529373	15.33749496	15.03090857	35145156	32356527	8.618443506	-
1120717	11206	2897	王道銀行	金融保險業	1049648	753867	854670	39.23517013	22.81324956	5088571	4375680	16.29211917	-
1120717	11206	2901	欣欣	貿易百貨	11380	10830	9659	5.078485688	17.81757946	63466	59525	6.620747585	-
1120717	11206	2903	遠百	貿易百貨	2568184	2823424	2341316	-9.040087497	9.689764218	17528145	16206939	8.152100776	-
1120717	11206	2904	匯僑	其他	37043	36748	44184	0.802764776	-16.16195908	229827	236967	-3.01307777	-
1120717	11206	2905	三商	貿易百貨	22909899	11849793	26774102	93.33585827	-14.43261477	89736188	116495947	-22.97054935	-
1120717	11206	2906	高林	貿易百貨	740995	635371	783171	16.62398819	-5.385286227	3789379	4750333	-20.22919235	-
1120717	11206	2908	特力	貿易百貨	3383389	3042450	3741022	11.20606748	-9.559767358	17865862	19929067	-10.35274255	-
1120717	11206	2910	統領	貿易百貨	107328	39967	35381	168.5415468	203.3492552	300039	306929	-2.244818834	當月較去年同期增加，主要係出售陽明山御陽明建案所致。
1120717	11206	2911	麗嬰房	貿易百貨	205678	240127	220588	-14.34615849	-6.75920721	1547295	1516789	2.011222392	-
1120717	11206	2912	統一超	貿易百貨	26176157	26528724	23950195	-1.329000973	9.29412892	153060544	138797789	10.27592378	-
1120717	11206	2913	農林	貿易百貨	31956	28275	23752	13.01856764	34.54024924	188056	176503	6.54549781	-
1120717	11206	2915	潤泰全	貿易百貨	204904	226898	304947	-9.693342383	-32.80668444	1397360	1538464	-9.171745325	-
1120717	11206	2923	鼎固-KY	建材營造	196734	208853	250150	-5.80264588	-21.35358785	4269897	6490941	-34.21759649	-
1120717	11206	2929	淘帝-KY	貿易百貨	65926	176337	86978	-62.61363185	-24.20382166	982212	1253992	-21.67318452	-
1120717	11206	2939	凱羿-KY	貿易百貨	30492	32307	63063	-5.617977528	-51.64835165	203208	449517	-54.79414572	歐美地區通貨膨脹和消費者物價指數年增率仍屬偏高，客戶自身庫存去化緩慢所致
1120717	11206	2945	三商家購	貿易百貨	1175978	1167687	1206456	0.710036166	-2.526242151	6753904	6861909	-1.573978903	本公司於111年4月完成收購三友藥妝股份有限公司，係屬共同控制下組織重組，並視為自始合併，故重新公告去年1-3月合併後營業收入
1120717	11206	3002	歐格	電腦及週邊設備業	66662	53501	78798	24.5995402	-15.40140613	328773	396187	-17.01570218	-
1120717	11206	3003	健和興	電子零組件業	384783	382570	440823	0.57845623	-12.71258532	2178990	2476814	-12.02447984	-
1120717	11206	3004	豐達科	鋼鐵工業	247274	234238	180475	5.565279758	37.01288267	1409582	921798	52.91658259	主要係客戶需求增加所致
1120717	11206	3005	神基	電腦及週邊設備業	3012450	2849533	3281113	5.717322803	-8.188166637	16782704	15043270	11.56287164	-
1120717	11206	3006	晶豪科	半導體業	977692	1042978	1642413	-6.259575945	-40.47221984	5698108	10040490	-43.24870599	-
1120717	11206	3008	大立光	光電業	2696196	2626962	3393175	2.635515854	-20.54061462	17330374	19807819	-12.50740932	-
1120717	11206	3010	華立	電子通路業	5767235	5327248	6526360	8.259179974	-11.63167524	30545358	37846116	-19.29064002	-
1120717	11206	3011	今皓	電子零組件業	106356	109185	131144	-2.591015249	-18.90136034	580796	835041	-30.44700799	-
1120717	11206	3013	晟銘電	電腦及週邊設備業	464438	428208	536387	8.46084146	-13.41363605	2883861	2508766	14.9513745	-
1120717	11206	3014	聯陽	半導體業	574144	571808	390944	0.408528737	46.86093149	3032133	2983281	1.637525932	-
1120717	11206	3015	全漢	電子零組件業	1135954	1253177	1185762	-9.354065707	-4.200505666	7254751	7483208	-3.052928637	-
1120717	11206	3016	嘉晶	半導體業	366177	361244	516616	1.365559013	-29.12008145	2175847	3006262	-27.62284192	-
1120717	11206	3017	奇鋐	電腦及週邊設備業	5067302	4989301	4716273	1.563365289	7.442932163	26705427	26356893	1.322363755	-
1120717	11206	3018	隆銘綠能	其他電子業	37977	49438	137463	-23.18257211	-72.37292944	334032	912356	-63.38797575	本公司因部份工案已完工，現爭取新工案中，故112年6月收入相對比111年6月低。
1120717	11206	3019	亞光	光電業	1506770	1489456	1690831	1.16243783	-10.8858307	8286548	9362432	-11.49150135	-
1120717	11206	3021	鴻名	電子零組件業	234060	233384	332270	0.28965139	-29.55728775	1440707	1891895	-23.84846939	-
1120717	11206	3022	威強電	電腦及週邊設備業	600732	674170	676327	-10.89309818	-11.17728554	4067564	3205659	26.8869833	-
1120717	11206	3023	信邦	電子零組件業	2930175	2922842	2555018	0.250885953	14.68314509	17278158	14465420	19.44456504	-
1120717	11206	3024	憶聲	光電業	165008	137442	139223	20.05646018	18.52064673	826966	780706	5.925405979	-
1120717	11206	3025	星通	通信網路業	81106	30552	37020	165.4687091	119.08698	281404	242588	16.00079147	電力市場如期出貨
1120717	11206	3026	禾伸堂	電子零組件業	1098743	1153913	1306310	-4.781123014	-15.8895668	6866871	8151827	-15.76279771	-
1120717	11206	3027	盛達	通信網路業	173554	265684	99117	-34.67653302	75.10013418	896746	501877	78.67844113	主要係售客戶儲能設備及北美網通營收增加所致
1120717	11206	3028	增你強	電子通路業	2546166	2798458	3554997	-9.015393477	-28.37782985	15178386	22736802	-33.24309197	-
1120717	11206	3029	零壹	資訊服務業	1066594	1010530	1073998	5.547979773	-0.689386759	6891389	6040943	14.07803384	-
1120717	11206	3030	德律	其他電子業	310090	345380	626504	-10.21773119	-50.50470548	2102978	3761071	-44.08566071	本月比去年6月減少51％，主因是影像光學自動檢測設備出貨減少
1120717	11206	3031	佰鴻	光電業	84391	93570	129381	-9.809768088	-34.77326655	599494	785823	-23.71131922	-
1120717	11206	3032	偉訓	電子零組件業	700785	754543	486141	-7.124577393	44.15262239	4049156	3153359	28.40770746	-
1120717	11206	3033	威健	電子通路業	6444403	5949126	6337831	8.325206089	1.681521644	34035246	34345562	-0.903511202	-
1120717	11206	3034	聯詠	半導體業	10112428	10225236	8158072	-1.10323126	23.95610139	54344911	67972827	-20.04906461	-
1120717	11206	3035	智原	半導體業	985938	971052	1117013	1.532976607	-11.73442028	6179270	6571587	-5.969897378	-
1120717	11206	3036	文曄	電子通路業	40783846	36689920	43432131	11.15817641	-6.097524895	237563005	258063783	-7.944074043	-
1120717	11206	3037	欣興	電子零組件業	8267797	8598334	12321838	-3.84419819	-32.90126846	51801113	66345981	-21.92275671	-
1120717	11206	3038	全台	光電業	383256	424784	420514	-9.776262759	-8.860109295	2337416	2225155	5.045086747	-
1120717	11206	3040	遠見	其他	12319	12755	12896	-3.418267346	-4.474255583	74260	74267	-0.009425451	-
1120717	11206	3041	揚智	半導體業	109148	90578	269501	20.50166707	-59.49996475	720230	1456045	-50.53518264	本月營收較去年同期減少及本年累計營收較去年累計營收減少，係因半導體產業景氣持續低迷，部分運營商仍延續調整備貨節奏所致。
1120717	11206	3042	晶技	電子零組件業	825641	808522	1189727	2.117320246	-30.60248275	4724073	6730580	-29.81179928	-
1120717	11206	3043	科風	其他電子業	147433	142952	103535	3.134618613	42.39918868	751328	510990	47.03379714	-
1120717	11206	3044	健鼎	電子零組件業	4362136	4640668	5642841	-6.001980749	-22.6961029	27672050	33931306	-18.4468467	-
1120717	11206	3045	台灣大	通信網路業	15083561	14776841	14341261	2.075680452	5.175974414	86561657	81136730	6.686154347	-
1120717	11206	3046	建碁	電腦及週邊設備業	439834	606360	455907	-27.46322317	-3.525499718	2710553	1596799	69.74916693	112年1-6月累計營收較去年同期增加，主係大型專案業務成長。
1120717	11206	3047	訊舟	通信網路業	405187	314843	512269	28.69493684	-20.90347064	2181684	2870701	-24.00169854	-
1120717	11206	3048	益登	電子通路業	7577002	7843460	9604347	-3.397199705	-21.10861884	46996407	56510786	-16.83639474	上述已依IFRS申報合併營收
1120717	11206	3049	和鑫	光電業	147450	136327	206862	8.159058734	-28.72059634	869550	1308395	-33.54071209	-
1120717	11206	3050	鈺德	光電業	94003	94042	89460	-0.041470832	5.078247261	543351	521068	4.276409221	-
1120717	11206	3051	力特	光電業	154314	181328	251086	-14.89786464	-38.54137626	992834	1603199	-38.07169291	全球市場持續受到銀行升息、通膨及戰爭影響，上半年客戶的新投產需求都會比往年減少。
1120717	11206	3052	夆典	建材營造	387957	260525	320197	48.91353997	21.16197216	1655760	1375060	20.41365468	-
1120717	11206	3054	立萬利	食品工業	2925	4436	2943	-34.06221821	-0.611620795	17704	15926	11.16413412	-
1120717	11206	3055	蔚華科	電子通路業	57449	190380	194070	-69.82403614	-70.39779461	723011	931122	-22.35056201	"本月單月相較於去年同期 194,070仟元減少，主係主係驗證服務收入部門已於111年12月出售及長交期半導體失效分析設備出貨延遲。"
1120717	11206	3056	總太	建材營造	657258	3657	2075823	17872.60049	-68.33747386	812899	2102110	-61.32937858	營收減少主係本月建案完工交屋戶數較去年同期少。
1120717	11206	3057	喬鼎	電腦及週邊設備業	56880	43717	96530	30.10956836	-41.07531337	284601	534759	-46.77957734	-
1120717	11206	3058	立德	電子零組件業	322655	317609	481843	1.588745911	-33.03731713	1919349	2203684	-12.902712	-
1120717	11206	3059	華晶科	光電業	748000	707358	1380754	5.745605478	-45.82670048	4462412	6725135	-33.64576324	-
1120717	11206	3060	銘異	電腦及週邊設備業	215379	186242	315586	15.64469883	-31.75267597	1131027	1925107	-41.24861631	-
1120717	11206	3062	建漢	通信網路業	234040	187247	623169	24.98998649	-62.4435747	1562504	1954919	-20.07321019	市場需求不如預期，客戶調整訂單。
1120717	11206	3090	日電貿	電子零組件業	861693	911216	847383	-5.434825552	1.688728709	5118836	5952728	-14.00856884	-
1120717	11206	3092	鴻碩	電子零組件業	209752	164749	316803	27.31609904	-33.79103102	1057661	2004065	-47.22421678	-
1120717	11206	3094	聯傑	半導體業	21209	20427	30578	3.82826651	-30.63967558	136674	157111	-13.00800071	-
1120717	11206	3130	一零四	數位雲端	205767	210451	182592	-2.225696243	12.69223186	1130923	1072500	5.447365967	-
1120717	11206	3138	耀登	通信網路業	129978	131336	157818	-1.033989158	-17.64057332	803512	766108	4.882340349	-
1120717	11206	3149	正達	光電業	163768	156135	238968	4.888718097	-31.46864852	878709	1152781	-23.77485403	-
1120717	11206	3164	景岳	生技醫療業	33262	21131	30542	57.40854668	8.905769105	165823	186445	-11.0606345	-
1120717	11206	3167	大量	電機機械	83298	88461	233140	-5.836470309	-64.27125332	512733	1442066	-64.44455386	大環境變化所致
1120717	11206	3189	景碩	半導體業	2018021	2280752	3910237	-11.51949006	-48.39133792	13296553	21467870	-38.06300765	-
1120717	11206	3209	全科	電子通路業	2434576	4669533	4825693	-47.86253786	-49.54971234	28772770	29344836	-1.949460546	-
1120717	11206	3229	晟鈦	電子零組件業	76794	70231	120948	9.344876194	-36.50659788	480510	321551	49.43508184	-
1120717	11206	3231	緯創	電腦及週邊設備業	81098600	63328331	101526536	28.06053581	-20.12078497	418552931	470661783	-11.07140071	-
1120717	11206	3257	虹冠電	半導體業	101967	95124	43196	7.193768134	136.0565793	470495	357801	31.49627866	客戶需求增加
1120717	11206	3266	昇陽	建材營造	265846	18412	44124	1343.873561	502.497507	825566	2138105	-61.38795803	因營建收入受政策、全部完工法及建案規模不同等影響，故營收波動較大。
1120717	11206	3296	勝德	電子零組件業	104417	94077	236935	10.99099674	-55.93010741	668546	1234189	-45.83114904	北美客戶停滯性通膨導致出貨放緩，加上客戶庫存水位仍高，需求減少。
1120717	11206	3305	昇貿	其他電子業	536403	524390	728856	2.290852228	-26.40480424	3037971	5024417	-39.53585063	-
1120717	11206	3308	聯德	電子零組件業	59713	59844	18101	-0.21890248	229.8878515	340348	122783	177.1947257	本月營收增加，主要係出貨量增加所致
1120717	11206	3311	閎暉	通信網路業	170618	177503	175130	-3.878807682	-2.576371838	971989	1017500	-4.472825553	-
1120717	11206	3312	弘憶股	電子通路業	1274700	1300891	1564330	-2.013312414	-18.51463566	7061220	9946297	-29.00654384	-
1120717	11206	3321	同泰	電子零組件業	144795	141464	177511	2.35466267	-18.43040713	738015	1061847	-30.49704901	-
1120717	11206	3338	泰碩	電子零組件業	326871	294752	463033	10.89695744	-29.40654338	1684800	2428178	-30.61464192	-
1120717	11206	3346	麗清	汽車工業	871067	730162	434691	19.29777228	100.3876317	3771454	2680423	40.70368744	主係車燈模組產品銷售額增加
1120717	11206	3356	奇偶	光電業	107601	120640	135214	-10.80818966	-20.42170189	611114	617119	-0.973070024	-
1120717	11206	3376	新日興	電子零組件業	794456	875103	1095242	-9.215715179	-27.46297165	4223828	6010127	-29.72148509	-
1120717	11206	3380	明泰	通信網路業	2735453	2455804	3846791	11.38726869	-28.89000208	15614665	15162068	2.985061141	-
1120717	11206	3406	玉晶光	光電業	1156729	736967	1152281	56.95804561	0.386016952	5994069	6255343	-4.176813326	-
1120717	11206	3413	京鼎	半導體業	1085125	1110005	1307110	-2.241431345	-16.98288591	6694729	6606924	1.328984562	-
1120717	11206	3416	融程電	電腦及週邊設備業	239040	190885	206892	25.22723106	15.53854185	1314517	1194638	10.0347553	-
1120717	11206	3419	譁裕	通信網路業	105470	105439	168138	0.029400886	-37.27176486	719377	835751	-13.92448229	-
1120717	11206	3432	台端	電子零組件業	1595	1619	2600	-1.482396541	-38.65384615	9233	9104	1.416959578	-
1120717	11206	3437	榮創	光電業	147291	182132	184075	-19.12953243	-19.98315904	917138	1577636	-41.86631137	-
1120717	11206	3443	創意	半導體業	2423420	2149206	1878826	12.75885141	28.98586671	13115878	9894946	32.55128426	-
1120717	11206	3447	展達	通信網路業	195781	269833	590268	-27.44364107	-66.83184587	1911164	2555569	-25.21571517	"本月營收減少,主係客戶需求減少所致。"
1120717	11206	3450	聯鈞	半導體業	443601	420321	645691	5.538624052	-31.29825257	2554296	3475117	-26.4975539	-
1120717	11206	3454	晶睿	光電業	820327	871190	772813	-5.838336069	6.148188501	4986812	3984550	25.15370619	-
1120717	11206	3481	群創	光電業	19348679	18706610	19286174	3.432310825	0.324092275	100682666	127787606	-21.21093027	-
1120717	11206	3494	誠研	電腦及週邊設備業	65117	58759	52415	10.82047006	24.23352094	338917	269696	25.66630577	-
1120717	11206	3501	維熹	電子零組件業	438624	466526	591419	-5.980802785	-25.83532149	2668194	2988036	-10.7040879	-
1120717	11206	3504	揚明光	光電業	274825	262910	526623	4.531969115	-47.81371114	1546733	2460665	-37.14166699	-
1120717	11206	3515	華擎	電腦及週邊設備業	1563519	1261430	1051396	23.94813822	48.70885946	8481669	8655813	-2.011873408	"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
1120717	11206	3518	柏騰	其他電子業	37536	34822	39341	7.793923382	-4.588088762	195133	291905	-33.15188161	-
1120717	11206	3528	安馳	電子通路業	501138	585424	552235	-14.39742819	-9.252763769	3590677	3210596	11.83833157	-
1120717	11206	3530	晶相光	半導體業	99126	136585	131414	-27.42541275	-24.56968055	800134	1255067	-36.2477063	-
1120717	11206	3532	台勝科	半導體業	1372908	1132300	1363622	21.24949218	0.680980506	7402194	7788455	-4.959404657	-
1120717	11206	3533	嘉澤	電子零組件業	1955542	1884022	2222410	3.796134015	-12.00804532	11458916	12804507	-10.50872947	-
1120717	11206	3535	晶彩科	光電業	14728	19806	154402	-25.63869534	-90.46126346	219717	833123	-73.62730353	本公司以銷售機台為主，112年6月出售機台較去年同期少，且112年累計出售機台較去年同期減少，此為產業特性，尚屬正常。
1120717	11206	3543	州巧	光電業	267314	306723	251734	-12.84840067	6.189072592	1545837	1588258	-2.670913668	-
1120717	11206	3545	敦泰	半導體業	861367	1158864	1077466	-25.6714334	-20.05622451	6337630	7219974	-12.22087503	-
1120717	11206	3550	聯穎	電子零組件業	289402	328203	332597	-11.82225635	-12.9871887	1824404	2165278	-15.74273604	-
1120717	11206	3557	嘉威	居家生活	313621	267934	317876	17.05158733	-1.338572273	2457071	3164666	-22.35923159	-
1120717	11206	3563	牧德	光電業	189731	196745	182372	-3.565020712	4.035158906	1109759	1160601	-4.380661399	-
1120717	11206	3576	聯合再生	光電業	770637	845298	1289198	-8.832506406	-40.22353432	7651454	8584893	-10.87304175	-
1120717	11206	3583	辛耘	半導體業	539445	541708	472072	-0.417752738	14.27176363	3230247	2637118	22.49156086	-
1120717	11206	3588	通嘉	半導體業	90727	88090	133996	2.993529345	-32.29126243	479979	1030114	-53.40525418	因通膨等原因影響，整體市場需求面下降
1120717	11206	3591	艾笛森	光電業	148253	156259	161431	-5.123544884	-8.163240022	927110	943359	-1.722461968	-
1120717	11206	3592	瑞鼎	半導體業	1659273	1616194	1848659	2.665459716	-10.24450696	8411771	14722388	-42.86408564	-
1120717	11206	3593	力銘	電子零組件業	55865	63377	67591	-11.85288038	-17.34846355	394807	392588	0.565223593	-
1120717	11206	3596	智易	通信網路業	4223022	4104475	3976095	2.888237838	6.210289241	23159392	21187876	9.304925137	-
1120717	11206	3605	宏致	電子零組件業	690303	759246	922644	-9.080456137	-25.1820854	4113114	5538620	-25.7375664	-
1120717	11206	3607	谷崧	電子零組件業	184143	196124	196541	-6.108890294	-6.308098565	1254808	1407922	-10.87517632	-
1120717	11206	3617	碩天	其他電子業	938564	1082017	990131	-13.25792478	-5.208098726	5640204	5324129	5.936651798	-
1120717	11206	3622	洋華	光電業	131285	141464	179015	-7.195470226	-26.66257018	691599	889851	-22.27923551	-
